# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
22/05/2024 03:54:02,Class A,219421000,55.828108,7.554835,Under way using engine,,3.0,10.0,28.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
24/05/2024 11:37:45,Class A,219421000,55.758027,7.63202,Under way using engine,,1.1,234.3,226.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:37:48,Class A,219421000,55.758025,7.63199,Under way using engine,,1.1,236.5,221.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:37:55,Class A,219421000,55.758027,7.631937,Under way using engine,,1.1,240.7,217.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:37:57,Class A,219421000,55.758027,7.631917,Under way using engine,0.0,1.1,242.1,217.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:01,Class A,219421000,55.758025,7.631888,Under way using engine,,1.1,243.9,215.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:05,Class A,219421000,55.758025,7.631855,Under way using engine,,1.0,245.7,213.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:07,Class A,219421000,55.758027,7.631847,Under way using engine,,1.0,247.4,211.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:12,Class A,219421000,55.758025,7.631832,Under way using engine,,0.9,248.5,209.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:14,Class A,219421000,55.758023,7.631823,Under way using engine,,0.9,249.2,208.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:18,Class A,219421000,55.758023,7.631813,Under way using engine,,0.8,251.0,205.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:21,Class A,219421000,55.758023,7.63181,Under way using engine,,0.8,251.8,204.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:25,Class A,219421000,55.758028,7.631802,Under way using engine,,0.7,255.2,208.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:28,Class A,219421000,55.758032,7.631797,Under way using engine,,0.7,256.8,212.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:30,Class A,219421000,55.758033,7.631793,Under way using engine,,0.6,258.7,218.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:35,Class A,219421000,55.758037,7.631787,Under way using engine,,0.6,260.5,231.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:37,Class A,219421000,55.758038,7.631783,Under way using engine,,0.6,261.7,237.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:42,Class A,219421000,55.75804,7.631778,Under way using engine,,0.6,264.6,250.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:45,Class A,219421000,55.758047,7.631763,Under way using engine,,0.6,266.9,257.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:48,Class A,219421000,55.758047,7.63176,Under way using engine,,0.6,267.1,261.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:52,Class A,219421000,55.758057,7.631742,Under way using engine,,0.6,269.6,265.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:55,Class A,219421000,55.75806,7.631728,Under way using engine,,0.6,270.3,266.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:38:58,Class A,219421000,55.75807,7.631675,Under way using engine,,0.8,271.7,258.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:02,Class A,219421000,55.758083,7.631555,Under way using engine,,1.5,276.0,240.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:05,Class A,219421000,55.758085,7.631472,Under way using engine,,1.6,274.5,231.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:11,Class A,219421000,55.758093,7.631408,Under way using engine,0.0,1.4,276.4,230.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:14,Class A,219421000,55.758102,7.631407,Under way using engine,0.0,1.3,279.9,230.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:18,Class A,219421000,55.758128,7.631403,Under way using engine,,1.1,290.7,233.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:20,Class A,219421000,55.758145,7.631417,Under way using engine,,0.9,299.9,238.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:25,Class A,219421000,55.758177,7.631437,Under way using engine,,0.9,313.7,248.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:31,Class A,219421000,55.758195,7.631438,Under way using engine,,0.8,319.5,253.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:35,Class A,219421000,55.758203,7.631403,Under way using engine,,0.8,315.1,247.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:37,Class A,219421000,55.758212,7.63135,Under way using engine,,0.9,310.4,241.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:45,Class A,219421000,55.758215,7.631235,Under way using engine,,1.1,297.8,225.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:51,Class A,219421000,55.75822,7.631188,Under way using engine,,1.0,296.3,219.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:55,Class A,219421000,55.758233,7.631173,Under way using engine,,1.0,299.5,221.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:39:58,Class A,219421000,55.75825,7.631183,Under way using engine,,0.9,306.7,226.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:02,Class A,219421000,55.758275,7.631205,Under way using engine,,0.8,318.4,235.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:05,Class A,219421000,55.758297,7.631222,Under way using engine,,0.8,326.5,241.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:09,Class A,219421000,55.758312,7.63124,Under way using engine,,0.9,335.7,247.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:10,Class A,219421000,55.758315,7.631242,Under way using engine,,0.8,337.1,248.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:14,Class A,219421000,55.758318,7.631242,Under way using engine,0.0,0.8,337.7,247.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:18,Class A,219421000,55.758323,7.631198,Under way using engine,,0.7,330.1,235.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:20,Class A,219421000,55.758323,7.631172,Under way using engine,,0.7,324.7,230.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:25,Class A,219421000,55.758323,7.631125,Under way using engine,,0.7,317.6,225.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:27,Class A,219421000,55.758323,7.631122,Under way using engine,,0.6,316.6,225.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:31,Class A,219421000,55.758327,7.631095,Under way using engine,0.0,0.7,313.1,224.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:35,Class A,219421000,55.758327,7.631087,Under way using engine,0.0,0.7,311.9,224.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:37,Class A,219421000,55.758328,7.63108,Under way using engine,0.0,0.7,311.7,224.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:41,Class A,219421000,55.758337,7.63108,Under way using engine,,0.6,314.8,228.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:45,Class A,219421000,55.75835,7.631087,Under way using engine,,0.5,320.2,233.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:47,Class A,219421000,55.758355,7.63109,Under way using engine,,0.5,322.4,235.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:51,Class A,219421000,55.758367,7.631097,Under way using engine,,0.5,327.2,239.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:55,Class A,219421000,55.758372,7.631103,Under way using engine,,0.5,330.6,242.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:40:57,Class A,219421000,55.758375,7.631105,Under way using engine,,0.5,331.8,243.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:00,Class A,219421000,55.758378,7.631107,Under way using engine,,0.5,333.4,242.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:05,Class A,219421000,55.75838,7.631105,Under way using engine,,0.5,335.5,237.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:08,Class A,219421000,55.758382,7.631105,Under way using engine,,0.5,336.5,231.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:11,Class A,219421000,55.758383,7.631105,Under way using engine,,0.4,336.8,227.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:14,Class A,219421000,55.758385,7.631107,Under way using engine,,0.4,337.5,221.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:17,Class A,219421000,55.758385,7.631107,Under way using engine,,0.4,337.7,214.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:22,Class A,219421000,55.758387,7.631105,Under way using engine,,0.4,338.0,205.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:25,Class A,219421000,55.758388,7.631103,Under way using engine,,0.4,338.3,200.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:31,Class A,219421000,55.758392,7.631102,Under way using engine,,0.4,338.1,195.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:35,Class A,219421000,55.758395,7.6311,Under way using engine,,0.4,338.0,193.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:38,Class A,219421000,55.758398,7.631098,Under way using engine,,0.4,337.9,190.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:41,Class A,219421000,55.758402,7.631095,Under way using engine,,0.4,337.8,190.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:45,Class A,219421000,55.758408,7.631092,Under way using engine,,0.4,337.8,188.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:48,Class A,219421000,55.758415,7.631087,Under way using engine,0.0,0.4,337.7,187.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:52,Class A,219421000,55.758422,7.631083,Under way using engine,0.0,0.4,338.2,187.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:55,Class A,219421000,55.758428,7.631073,Under way using engine,0.0,0.4,337.3,187.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:41:58,Class A,219421000,55.758435,7.631072,Under way using engine,0.0,0.4,337.7,187.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:00,Class A,219421000,55.75844,7.631063,Under way using engine,0.0,0.5,337.2,186.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:05,Class A,219421000,55.758448,7.631057,Under way using engine,,0.5,337.8,185.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:08,Class A,219421000,55.758453,7.631055,Under way using engine,,0.4,338.6,183.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:14,Class A,219421000,55.758467,7.63104,Under way using engine,,0.4,337.9,181.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:25,Class A,219421000,55.758485,7.631028,Under way using engine,,0.4,337.6,173.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:31,Class A,219421000,55.7585,7.631015,Under way using engine,,0.4,337.6,170.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:33,Class A,219421000,55.7585,7.631015,Under way using engine,,0.4,337.6,170.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:35,Class A,219421000,55.758507,7.631008,Under way using engine,,0.4,337.2,169.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:40,Class A,219421000,55.75852,7.630997,Under way using engine,0.0,0.4,336.7,168.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:45,Class A,219421000,55.75853,7.63099,Under way using engine,,0.4,336.3,167.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:48,Class A,219421000,55.758537,7.630982,Under way using engine,,0.4,335.8,165.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:51,Class A,219421000,55.758542,7.630977,Under way using engine,,0.4,336.2,165.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:55,Class A,219421000,55.758547,7.63097,Under way using engine,,0.4,334.8,163.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:42:57,Class A,219421000,55.758552,7.630967,Under way using engine,,0.4,334.9,162.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:01,Class A,219421000,55.758558,7.63096,Under way using engine,,0.4,334.2,156.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:05,Class A,219421000,55.758565,7.630953,Under way using engine,,0.3,334.0,151.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:08,Class A,219421000,55.75857,7.630948,Under way using engine,,0.3,333.7,150.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:12,Class A,219421000,55.758575,7.630943,Under way using engine,,0.3,333.7,154.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:14,Class A,219421000,55.75858,7.630937,Under way using engine,,0.3,333.3,158.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:18,Class A,219421000,55.758585,7.63093,Under way using engine,,0.3,333.0,166.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:21,Class A,219421000,55.758587,7.630927,Under way using engine,,0.3,332.7,170.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:25,Class A,219421000,55.75859,7.63092,Under way using engine,,0.3,332.5,178.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:27,Class A,219421000,55.758592,7.630917,Under way using engine,,0.3,332.4,181.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:35,Class A,219421000,55.758595,7.63091,Under way using engine,0.0,0.3,332.1,185.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:40,Class A,219421000,55.7586,7.630903,Under way using engine,0.0,0.3,331.9,185.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:45,Class A,219421000,55.758603,7.630897,Under way using engine,,0.3,331.9,192.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:43:55,Class A,219421000,55.758612,7.630883,Under way using engine,,0.3,331.3,212.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:44:05,Class A,219421000,55.758622,7.630867,Under way using engine,,0.3,330.7,212.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:44:14,Class A,219421000,55.758632,7.63085,Under way using engine,0.0,0.3,329.9,211.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:44:25,Class A,219421000,55.758643,7.630823,Under way using engine,,0.3,328.8,213.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:44:35,Class A,219421000,55.758653,7.630798,Under way using engine,,0.3,327.9,215.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:44:44,Class A,219421000,55.758658,7.630778,Under way using engine,,0.3,327.4,219.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:44:54,Class A,219421000,55.758663,7.630758,Under way using engine,,0.3,326.9,224.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:45:04,Class A,219421000,55.75867,7.630745,Under way using engine,,0.2,327.3,228.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:45:14,Class A,219421000,55.758677,7.630737,Under way using engine,,0.2,327.4,232.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:45:24,Class A,219421000,55.758683,7.630728,Under way using engine,,0.2,328.9,235.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:45:35,Class A,219421000,55.758692,7.63072,Under way using engine,0.0,0.1,330.0,236.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:45:44,Class A,219421000,55.758695,7.630718,Under way using engine,0.0,0.1,331.2,235.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:45:54,Class A,219421000,55.758703,7.630717,Under way using engine,0.0,0.1,332.3,236.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:46:04,Class A,219421000,55.758712,7.630723,Under way using engine,0.0,0.2,335.8,235.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:46:14,Class A,219421000,55.758717,7.630722,Under way using engine,0.0,0.2,337.1,236.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:46:24,Class A,219421000,55.75872,7.63072,Under way using engine,,0.1,337.0,231.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 11:46:44,Class A,219421000,55.75873,7.630715,Under way using engine,,0.1,336.4,218.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
