# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:37,Class A,219029348,55.72618,12.587732,Moored,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 07:21:35,Class A,219029348,55.726175,12.587815,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:24:34,Class A,219029348,55.726177,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:24:43,Class A,219029348,55.726177,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:30:34,Class A,219029348,55.726173,12.587828,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:30:43,Class A,219029348,55.726173,12.587828,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:33:36,Class A,219029348,55.726187,12.587813,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:36:34,Class A,219029348,55.726178,12.587828,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:36:42,Class A,219029348,55.726178,12.587828,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:39:37,Class A,219029348,55.726178,12.587828,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:42:37,Class A,219029348,55.726187,12.587805,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:42:43,Class A,219029348,55.726187,12.587805,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:45:34,Class A,219029348,55.726173,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:48:36,Class A,219029348,55.726177,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:48:42,Class A,219029348,55.726177,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:51:34,Class A,219029348,55.72618,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:54:37,Class A,219029348,55.72618,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:54:42,Class A,219029348,55.72618,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 07:57:37,Class A,219029348,55.726167,12.587793,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:00:35,Class A,219029348,55.726178,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:00:43,Class A,219029348,55.726178,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:03:35,Class A,219029348,55.726168,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:06:37,Class A,219029348,55.726167,12.587777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:06:43,Class A,219029348,55.726167,12.587777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:09:36,Class A,219029348,55.72618,12.587787,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:12:35,Class A,219029348,55.726173,12.587807,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:12:42,Class A,219029348,55.726173,12.587807,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:15:36,Class A,219029348,55.72616,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:18:35,Class A,219029348,55.726155,12.587777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:18:43,Class A,219029348,55.726155,12.587777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:21:34,Class A,219029348,55.726158,12.587792,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:24:33,Class A,219029348,55.726177,12.587803,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:24:43,Class A,219029348,55.726177,12.587803,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:27:35,Class A,219029348,55.726178,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:30:35,Class A,219029348,55.726168,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:30:42,Class A,219029348,55.726168,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:33:36,Class A,219029348,55.726167,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:36:35,Class A,219029348,55.726157,12.587785,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:36:43,Class A,219029348,55.726157,12.587785,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:39:35,Class A,219029348,55.726153,12.587775,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:42:35,Class A,219029348,55.726138,12.587762,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:42:42,Class A,219029348,55.726138,12.587762,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:45:34,Class A,219029348,55.726168,12.587797,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:48:37,Class A,219029348,55.726165,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:48:43,Class A,219029348,55.726165,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:51:35,Class A,219029348,55.726173,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:54:36,Class A,219029348,55.726188,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:54:43,Class A,219029348,55.726188,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 08:57:34,Class A,219029348,55.72619,12.587815,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:00:34,Class A,219029348,55.726188,12.587808,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:00:42,Class A,219029348,55.726188,12.587808,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:03:34,Class A,219029348,55.726182,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:06:36,Class A,219029348,55.726188,12.587795,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:06:43,Class A,219029348,55.726188,12.587795,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:09:35,Class A,219029348,55.726185,12.5878,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:12:33,Class A,219029348,55.726185,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:12:42,Class A,219029348,55.726185,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:15:36,Class A,219029348,55.726185,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:18:36,Class A,219029348,55.726198,12.587783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:18:43,Class A,219029348,55.726198,12.587783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:21:35,Class A,219029348,55.726207,12.587777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:24:36,Class A,219029348,55.7262,12.587787,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:24:43,Class A,219029348,55.7262,12.587787,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:27:34,Class A,219029348,55.7262,12.58778,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:30:33,Class A,219029348,55.726208,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:30:42,Class A,219029348,55.726208,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:33:34,Class A,219029348,55.726205,12.58777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:36:35,Class A,219029348,55.726213,12.587782,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:36:43,Class A,219029348,55.726213,12.587782,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:39:36,Class A,219029348,55.726197,12.587785,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:42:35,Class A,219029348,55.726203,12.587755,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:42:42,Class A,219029348,55.726203,12.587755,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:45:35,Class A,219029348,55.7262,12.587767,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:48:34,Class A,219029348,55.726197,12.587782,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:48:43,Class A,219029348,55.726197,12.587782,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:51:34,Class A,219029348,55.726212,12.587778,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:54:37,Class A,219029348,55.726212,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:54:43,Class A,219029348,55.726212,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 09:57:37,Class A,219029348,55.726207,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:00:35,Class A,219029348,55.726218,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:00:42,Class A,219029348,55.726218,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:03:34,Class A,219029348,55.726215,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:06:35,Class A,219029348,55.726213,12.587793,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:06:43,Class A,219029348,55.726213,12.587793,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:09:34,Class A,219029348,55.726212,12.587793,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:12:36,Class A,219029348,55.72622,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:12:43,Class A,219029348,55.72622,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:15:37,Class A,219029348,55.726218,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:18:34,Class A,219029348,55.726218,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:18:43,Class A,219029348,55.726218,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:21:35,Class A,219029348,55.726222,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:24:34,Class A,219029348,55.72622,12.587797,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:24:43,Class A,219029348,55.72622,12.587797,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:27:34,Class A,219029348,55.726217,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:30:34,Class A,219029348,55.726208,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:30:43,Class A,219029348,55.726208,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:33:36,Class A,219029348,55.726215,12.587783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:36:35,Class A,219029348,55.726203,12.587767,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:36:43,Class A,219029348,55.726203,12.587767,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:39:34,Class A,219029348,55.72619,12.587758,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:42:34,Class A,219029348,55.72619,12.58776,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:42:43,Class A,219029348,55.72619,12.58776,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:45:36,Class A,219029348,55.726202,12.587765,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:48:42,Class A,219029348,55.726202,12.587765,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:51:34,Class A,219029348,55.72621,12.587783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:54:42,Class A,219029348,55.72621,12.587783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 10:57:34,Class A,219029348,55.726208,12.587783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:00:43,Class A,219029348,55.726208,12.587783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:03:37,Class A,219029348,55.726197,12.587788,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
