# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:01:01,Class A,219026558,57.428663,10.502942,At anchor,,0.0,182.1,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 08:19:06,Class A,219026558,57.428635,10.503017,At anchor,,0.0,301.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:19:22,Class A,219026558,57.428635,10.503017,At anchor,,0.0,301.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:19:22,Class A,219026558,57.428635,10.503017,At anchor,,0.0,301.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:22:06,Class A,219026558,57.42864,10.503013,At anchor,,0.0,308.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:25:06,Class A,219026558,57.428648,10.502993,At anchor,,0.0,354.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:25:21,Class A,219026558,57.428648,10.502993,At anchor,,0.0,354.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:28:06,Class A,219026558,57.428648,10.502998,At anchor,,0.0,39.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:28:06,Class A,219026558,57.428648,10.502998,At anchor,,0.0,39.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:34:06,Class A,219026558,57.428645,10.503003,At anchor,,0.0,172.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:37:06,Class A,219026558,57.428618,10.503028,At anchor,,0.7,186.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:37:21,Class A,219026558,57.428618,10.503028,At anchor,,0.7,186.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:40:06,Class A,219026558,57.428775,10.502998,At anchor,,0.0,165.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:40:06,Class A,219026558,57.428775,10.502998,At anchor,,0.0,165.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:43:06,Class A,219026558,57.42876,10.503002,At anchor,,0.0,92.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:46:06,Class A,219026558,57.428752,10.503007,At anchor,,0.0,73.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:46:06,Class A,219026558,57.428752,10.503007,At anchor,,0.0,73.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:49:06,Class A,219026558,57.428748,10.503013,At anchor,,0.0,93.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:52:06,Class A,219026558,57.428743,10.503025,At anchor,,0.0,121.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:55:06,Class A,219026558,57.428753,10.503035,At anchor,,0.1,164.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:55:21,Class A,219026558,57.428753,10.503035,At anchor,,0.1,164.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:55:21,Class A,219026558,57.428753,10.503035,At anchor,,0.1,164.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:58:06,Class A,219026558,57.428742,10.503042,At anchor,,0.0,171.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 08:58:06,Class A,219026558,57.428742,10.503042,At anchor,,0.0,171.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:04:06,Class A,219026558,57.428718,10.503028,At anchor,,0.0,359.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:04:06,Class A,219026558,57.428718,10.503028,At anchor,,0.0,359.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:07:06,Class A,219026558,57.428705,10.503025,At anchor,,0.0,189.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:07:21,Class A,219026558,57.428705,10.503025,At anchor,,0.0,189.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:07:21,Class A,219026558,57.428705,10.503025,At anchor,,0.0,189.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:10:06,Class A,219026558,57.428713,10.503055,At anchor,,0.3,188.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:13:06,Class A,219026558,57.428697,10.503052,At anchor,,0.1,170.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:13:21,Class A,219026558,57.428697,10.503052,At anchor,,0.1,170.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:16:06,Class A,219026558,57.42871,10.503058,At anchor,,0.0,12.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:16:06,Class A,219026558,57.42871,10.503058,At anchor,,0.0,12.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:19:06,Class A,219026558,57.428705,10.503052,At anchor,,0.0,183.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:19:21,Class A,219026558,57.428705,10.503052,At anchor,,0.0,183.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:19:21,Class A,219026558,57.428705,10.503052,At anchor,,0.0,183.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:22:07,Class A,219026558,57.428705,10.50304,At anchor,,0.0,208.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:22:07,Class A,219026558,57.428705,10.50304,At anchor,,0.0,208.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:25:07,Class A,219026558,57.428708,10.503038,At anchor,,0.0,197.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:25:22,Class A,219026558,57.428708,10.503038,At anchor,,0.0,197.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:28:07,Class A,219026558,57.428698,10.503037,At anchor,,0.0,185.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:28:07,Class A,219026558,57.428698,10.503037,At anchor,,0.0,185.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:31:07,Class A,219026558,57.428687,10.503028,At anchor,,0.0,221.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:31:07,Class A,219026558,57.428687,10.503028,At anchor,,0.0,221.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:31:22,Class A,219026558,57.428687,10.503028,At anchor,,0.0,221.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:34:06,Class A,219026558,57.42868,10.503027,At anchor,,0.0,219.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:34:06,Class A,219026558,57.42868,10.503027,At anchor,,0.0,219.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:37:06,Class A,219026558,57.428672,10.503022,At anchor,,0.0,168.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:43:07,Class A,219026558,57.42868,10.503028,At anchor,,0.0,249.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:43:21,Class A,219026558,57.42868,10.503028,At anchor,,0.0,249.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:43:21,Class A,219026558,57.42868,10.503028,At anchor,,0.0,249.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:46:07,Class A,219026558,57.428678,10.503022,At anchor,,0.0,232.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:49:07,Class A,219026558,57.428675,10.503023,At anchor,,0.0,108.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:52:07,Class A,219026558,57.428665,10.503018,At anchor,,0.0,4.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:52:07,Class A,219026558,57.428665,10.503018,At anchor,,0.0,4.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:55:07,Class A,219026558,57.428668,10.50302,At anchor,,0.0,295.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 09:58:06,Class A,219026558,57.42866,10.503018,At anchor,,0.0,209.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:01:07,Class A,219026558,57.428652,10.503018,At anchor,,0.0,184.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:01:21,Class A,219026558,57.428652,10.503018,At anchor,,0.0,184.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:04:07,Class A,219026558,57.428637,10.50302,At anchor,,0.0,155.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:04:07,Class A,219026558,57.428637,10.50302,At anchor,,0.0,155.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:07:07,Class A,219026558,57.428652,10.503022,At anchor,,0.0,355.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:10:07,Class A,219026558,57.428677,10.50302,At anchor,,0.0,175.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:13:07,Class A,219026558,57.428672,10.503018,At anchor,,0.0,211.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:16:07,Class A,219026558,57.428678,10.503012,At anchor,,0.0,203.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:16:07,Class A,219026558,57.428678,10.503012,At anchor,,0.0,203.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:22:07,Class A,219026558,57.428688,10.503013,At anchor,,0.0,85.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:22:07,Class A,219026558,57.428688,10.503013,At anchor,,0.0,85.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:25:07,Class A,219026558,57.42869,10.503018,At anchor,,0.0,112.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:25:22,Class A,219026558,57.42869,10.503018,At anchor,,0.0,112.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:28:07,Class A,219026558,57.42868,10.503013,At anchor,,0.0,193.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:28:07,Class A,219026558,57.42868,10.503013,At anchor,,0.0,193.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:31:21,Class A,219026558,57.42868,10.503013,At anchor,,0.0,193.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:31:21,Class A,219026558,57.42868,10.503013,At anchor,,0.0,193.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:34:07,Class A,219026558,57.428688,10.503012,At anchor,,0.0,29.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:37:21,Class A,219026558,57.428688,10.503012,At anchor,,0.0,29.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:43:08,Class A,219026558,57.428693,10.502993,At anchor,,0.0,303.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:43:08,Class A,219026558,57.428693,10.502993,At anchor,,0.0,303.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:43:21,Class A,219026558,57.428693,10.502993,At anchor,,0.0,303.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:46:07,Class A,219026558,57.428695,10.502988,At anchor,,0.0,195.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:46:07,Class A,219026558,57.428695,10.502988,At anchor,,0.0,195.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:49:07,Class A,219026558,57.42869,10.502987,At anchor,,0.0,213.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:49:21,Class A,219026558,57.42869,10.502987,At anchor,,0.0,213.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:52:07,Class A,219026558,57.428683,10.502988,At anchor,,0.0,138.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:52:07,Class A,219026558,57.428683,10.502988,At anchor,,0.0,138.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:55:22,Class A,219026558,57.428683,10.502988,At anchor,,0.0,138.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 10:58:07,Class A,219026558,57.428668,10.502988,At anchor,,0.0,138.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:01:07,Class A,219026558,57.42867,10.502983,At anchor,,0.0,42.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:01:22,Class A,219026558,57.42867,10.502983,At anchor,,0.0,42.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:04:07,Class A,219026558,57.428672,10.502982,At anchor,,0.0,320.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:07:07,Class A,219026558,57.428675,10.502992,At anchor,,0.0,107.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:07:22,Class A,219026558,57.428675,10.502992,At anchor,,0.0,107.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:10:08,Class A,219026558,57.428683,10.502997,At anchor,,0.0,168.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:13:07,Class A,219026558,57.42868,10.502997,At anchor,,0.0,217.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:13:21,Class A,219026558,57.42868,10.502997,At anchor,,0.0,217.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:19:08,Class A,219026558,57.42867,10.503013,At anchor,,0.0,75.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:19:22,Class A,219026558,57.42867,10.503013,At anchor,,0.0,75.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:22:07,Class A,219026558,57.428662,10.503012,At anchor,,0.0,172.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:22:07,Class A,219026558,57.428662,10.503012,At anchor,,0.0,172.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:25:07,Class A,219026558,57.428697,10.50305,At anchor,,0.0,344.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:28:08,Class A,219026558,57.428637,10.50299,At anchor,,0.1,20.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:31:07,Class A,219026558,57.428658,10.502972,At anchor,,0.1,11.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:31:07,Class A,219026558,57.428658,10.502972,At anchor,,0.1,11.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:31:22,Class A,219026558,57.428658,10.502972,At anchor,,0.1,11.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:34:08,Class A,219026558,57.428645,10.502968,At anchor,,0.0,10.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
